player_x,block_x,block_y,delta_x,delta_y,action
0.45,0.7717,0.8137,-0.3217,0.8137,0
0.45,0.7717,0.8323,-0.3217,0.8323,0
0.45,0.7717,0.8509,-0.3217,0.8509,0
0.45,0.7717,0.8695,-0.3217,0.8695,0
0.44,0.7717,0.8881,-0.3317,0.8881,1
0.43,0.7717,0.9067,-0.3417,0.9067,1
0.42,0.7717,0.9253,-0.3517,0.9253,1
0.41,0.7717,0.9439,-0.3617,0.9439,1
0.4,0.7717,0.9625,-0.3717,0.9625,1
0.39,0.7717,0.9811,-0.3817,0.9811,1
0.38,0.7717,0.9997,-0.3917,0.9997,1
0.37,0.7717,1.0183,-0.4017,1.0183,1
0.36,0.6467,0.6904,-0.2867,0.6904,1
0.35,0.6467,0.709,-0.2967,0.709,1
0.35,0.6467,0.7276,-0.2967,0.7276,0
0.35,0.6467,0.7462,-0.2967,0.7462,0
0.35,0.6467,0.7648,-0.2967,0.7648,0
0.35,0.6467,0.7834,-0.2967,0.7834,0
0.35,0.6467,0.802,-0.2967,0.802,0
0.34,0.6467,0.8206,-0.3067,0.8206,1
0.33,0.6467,0.8392,-0.3167,0.8392,1
0.32,0.6467,0.8578,-0.3267,0.8578,1
0.31,0.6467,0.8764,-0.3367,0.8764,1
0.3,0.6467,0.895,-0.3467,0.895,1
0.29,0.6467,0.9136,-0.3567,0.9136,1
0.28,0.6467,0.9322,-0.3667,0.9322,1
0.27,0.6467,0.9508,-0.3767,0.9508,1
0.26,0.6467,0.9694,-0.3867,0.9694,1
0.25,0.6467,0.988,-0.3967,0.988,1
0.24,0.6467,1.0066,-0.4067,1.0066,1
0.24,0.6467,1.0252,-0.4067,1.0252,0
0.24,0.5133,0.6768,-0.2733,0.6768,0
0.24,0.5133,0.6954,-0.2733,0.6954,0
0.24,0.5133,0.714,-0.2733,0.714,0
0.24,0.5133,0.7326,-0.2733,0.7326,0
0.24,0.5133,0.7512,-0.2733,0.7512,0
0.24,0.5133,0.7698,-0.2733,0.7698,0
0.24,0.5133,0.7884,-0.2733,0.7884,0
0.24,0.5133,0.807,-0.2733,0.807,0
0.24,0.5133,0.8256,-0.2733,0.8256,0
0.24,0.5133,0.8442,-0.2733,0.8442,0
0.25,0.5133,0.8628,-0.2633,0.8628,2
0.26,0.5133,0.8814,-0.2533,0.8814,2
0.27,0.5133,0.9,-0.2433,0.9,2
0.28,0.5133,0.9186,-0.2333,0.9186,2
0.29,0.5133,0.9372,-0.2233,0.9372,2
0.3,0.5133,0.9558,-0.2133,0.9558,2
0.31,0.5133,0.9744,-0.2033,0.9744,2
0.32,0.5133,0.9934,-0.1933,0.9934,2
0.33,0.5133,1.0123,-0.1833,1.0123,2
0.34,0.5167,0.9941,-0.1767,0.9941,2
0.35,0.5167,1.013,-0.1667,1.013,2
0.36,0.3,0.7158,0.06,0.7158,2
0.37,0.3,0.7348,0.07,0.7348,2
0.38,0.3,0.7537,0.08,0.7537,2
0.39,0.3,0.7727,0.09,0.7727,2
0.39,0.3,0.7916,0.09,0.7916,0
0.39,0.3,0.8106,0.09,0.8106,0
0.39,0.3,0.8296,0.09,0.8296,0
0.39,0.3,0.8485,0.09,0.8485,0
0.39,0.3,0.8675,0.09,0.8675,0
0.39,0.3,0.8864,0.09,0.8864,0
0.38,0.3,0.9054,0.08,0.9054,1
0.37,0.3,0.9244,0.07,0.9244,1
0.36,0.3,0.9433,0.06,0.9433,1
0.5,0.5583,-0.03,-0.0583,-0.03,0
0.5,0.5583,-0.024,-0.0583,-0.024,0
0.5,0.5583,-0.018,-0.0583,-0.018,0
0.5,0.5583,-0.012,-0.0583,-0.012,0
0.5,0.5583,-0.006,-0.0583,-0.006,0
0.5,0.5583,0.0,-0.0583,0.0,0
0.5,0.5583,0.006,-0.0583,0.006,0
0.5,0.5583,0.012,-0.0583,0.012,0
0.5,0.5583,0.018,-0.0583,0.018,0
0.5,0.5583,0.024,-0.0583,0.024,0
0.5,0.5583,0.03,-0.0583,0.03,0
0.5,0.5583,0.036,-0.0583,0.036,0
0.5,0.5583,0.042,-0.0583,0.042,0
0.5,0.5583,0.048,-0.0583,0.048,0
0.5,0.5583,0.054,-0.0583,0.054,0
0.5,0.5583,0.06,-0.0583,0.06,0
0.5,0.5583,0.066,-0.0583,0.066,0
0.5,0.5583,0.072,-0.0583,0.072,0
0.5,0.5583,0.078,-0.0583,0.078,0
0.5,0.5583,0.084,-0.0583,0.084,0
0.5,0.5583,0.09,-0.0583,0.09,0
0.5,0.5583,0.096,-0.0583,0.096,0
0.5,0.5583,0.102,-0.0583,0.102,0
0.5,0.5583,0.108,-0.0583,0.108,0
0.5,0.5583,0.114,-0.0583,0.114,0
0.5,0.5583,0.12,-0.0583,0.12,0
0.5,0.5583,0.126,-0.0583,0.126,0
0.5,0.5583,0.132,-0.0583,0.132,0
0.5,0.5583,0.138,-0.0583,0.138,0
0.5,0.5583,0.144,-0.0583,0.144,0
0.5,0.5583,0.15,-0.0583,0.15,0
0.5,0.5583,0.156,-0.0583,0.156,0
0.5,0.5583,0.162,-0.0583,0.162,0
0.5,0.5583,0.168,-0.0583,0.168,0
0.5,0.5583,0.174,-0.0583,0.174,0
0.5,0.5583,0.18,-0.0583,0.18,0
0.5,0.5583,0.186,-0.0583,0.186,0
0.5,0.5583,0.192,-0.0583,0.192,0
0.5,0.5583,0.198,-0.0583,0.198,0
0.5,0.5583,0.204,-0.0583,0.204,0
0.5,0.5583,0.21,-0.0583,0.21,0
0.5,0.5583,0.216,-0.0583,0.216,0
0.5,0.5583,0.222,-0.0583,0.222,0
0.5,0.5583,0.228,-0.0583,0.228,0
0.5,0.5583,0.234,-0.0583,0.234,0
0.5,0.5583,0.24,-0.0583,0.24,0
0.5,0.5583,0.246,-0.0583,0.246,0
0.5,0.5583,0.252,-0.0583,0.252,0
0.5,0.5583,0.258,-0.0583,0.258,0
0.5,0.5583,0.264,-0.0583,0.264,0
0.5,0.5583,0.27,-0.0583,0.27,0
0.5,0.5583,0.276,-0.0583,0.276,0
0.5,0.5583,0.282,-0.0583,0.282,0
0.5,0.5583,0.288,-0.0583,0.288,0
0.5,0.5583,0.294,-0.0583,0.294,0
0.5,0.5583,0.3,-0.0583,0.3,0
0.5,0.5583,0.306,-0.0583,0.306,0
0.5,0.5583,0.312,-0.0583,0.312,0
0.5,0.5583,0.318,-0.0583,0.318,0
0.5,0.5583,0.324,-0.0583,0.324,0
0.5,0.5583,0.3304,-0.0583,0.3304,0
0.5,0.5583,0.3367,-0.0583,0.3367,0
0.5,0.5583,0.3431,-0.0583,0.3431,0
0.49,0.5583,0.3494,-0.0683,0.3494,1
0.48,0.5583,0.3558,-0.0783,0.3558,1
0.47,0.5583,0.3622,-0.0883,0.3622,1
0.46,0.5583,0.3685,-0.0983,0.3685,1
0.45,0.5583,0.3749,-0.1083,0.3749,1
0.44,0.5583,0.3812,-0.1183,0.3812,1
0.43,0.5583,0.3876,-0.1283,0.3876,1
0.42,0.5583,0.394,-0.1383,0.394,1
0.41,0.5583,0.4003,-0.1483,0.4003,1
0.4,0.5583,0.4067,-0.1583,0.4067,1
0.4,0.5583,0.413,-0.1583,0.413,0
0.4,0.5583,0.4194,-0.1583,0.4194,0
0.4,0.5583,0.4258,-0.1583,0.4258,0
0.4,0.5583,0.4321,-0.1583,0.4321,0
0.4,0.5583,0.4385,-0.1583,0.4385,0
0.4,0.5583,0.4448,-0.1583,0.4448,0
0.4,0.5583,0.4512,-0.1583,0.4512,0
0.4,0.5583,0.4576,-0.1583,0.4576,0
0.4,0.5583,0.4639,-0.1583,0.4639,0
0.4,0.5583,0.4703,-0.1583,0.4703,0
0.4,0.5583,0.4766,-0.1583,0.4766,0
0.4,0.5583,0.483,-0.1583,0.483,0
0.4,0.5583,0.4894,-0.1583,0.4894,0
0.4,0.5583,0.4957,-0.1583,0.4957,0
0.4,0.5583,0.5021,-0.1583,0.5021,0
0.4,0.5583,0.5084,-0.1583,0.5084,0
0.4,0.5583,0.5148,-0.1583,0.5148,0
0.4,0.5583,0.5212,-0.1583,0.5212,0
0.4,0.5583,0.5275,-0.1583,0.5275,0
0.4,0.5583,0.5339,-0.1583,0.5339,0
0.4,0.5583,0.5402,-0.1583,0.5402,0
0.4,0.5583,0.5466,-0.1583,0.5466,0
0.4,0.5583,0.553,-0.1583,0.553,0
0.4,0.5583,0.5593,-0.1583,0.5593,0
0.4,0.5583,0.5657,-0.1583,0.5657,0
0.4,0.5583,0.572,-0.1583,0.572,0
0.4,0.5583,0.5784,-0.1583,0.5784,0
0.4,0.5583,0.5848,-0.1583,0.5848,0
0.4,0.5583,0.5911,-0.1583,0.5911,0
0.4,0.5583,0.5975,-0.1583,0.5975,0
0.4,0.5583,0.6038,-0.1583,0.6038,0
0.4,0.5583,0.6102,-0.1583,0.6102,0
0.4,0.5583,0.6166,-0.1583,0.6166,0
0.4,0.5583,0.6229,-0.1583,0.6229,0
0.4,0.5583,0.6293,-0.1583,0.6293,0
0.4,0.5583,0.6356,-0.1583,0.6356,0
0.4,0.5583,0.642,-0.1583,0.642,0
0.4,0.5583,0.6484,-0.1583,0.6484,0
0.4,0.5583,0.6547,-0.1583,0.6547,0
0.4,0.5583,0.6611,-0.1583,0.6611,0
0.4,0.5583,0.6674,-0.1583,0.6674,0
0.4,0.5583,0.6738,-0.1583,0.6738,0
0.4,0.5583,0.6802,-0.1583,0.6802,0
0.4,0.5583,0.6865,-0.1583,0.6865,0
0.4,0.5583,0.6929,-0.1583,0.6929,0
0.4,0.5583,0.6992,-0.1583,0.6992,0
0.4,0.5583,0.7056,-0.1583,0.7056,0
0.4,0.5583,0.7123,-0.1583,0.7123,0
0.4,0.5583,0.719,-0.1583,0.719,0
0.4,0.5583,0.7258,-0.1583,0.7258,0
0.4,0.5583,0.7325,-0.1583,0.7325,0
0.4,0.5583,0.7392,-0.1583,0.7392,0
0.4,0.5583,0.7459,-0.1583,0.7459,0
0.4,0.5583,0.7526,-0.1583,0.7526,0
0.4,0.5583,0.7594,-0.1583,0.7594,0
0.4,0.5583,0.7661,-0.1583,0.7661,0
0.4,0.5583,0.7728,-0.1583,0.7728,0
0.4,0.5583,0.7795,-0.1583,0.7795,0
0.4,0.5583,0.7862,-0.1583,0.7862,0
0.4,0.5583,0.793,-0.1583,0.793,0
0.4,0.5583,0.7997,-0.1583,0.7997,0
0.4,0.5583,0.8064,-0.1583,0.8064,0
0.4,0.5583,0.8131,-0.1583,0.8131,0
0.4,0.5583,0.8198,-0.1583,0.8198,0
0.4,0.5583,0.8266,-0.1583,0.8266,0
0.4,0.5583,0.8333,-0.1583,0.8333,0
0.4,0.5583,0.84,-0.1583,0.84,0
0.4,0.5583,0.8467,-0.1583,0.8467,0
0.4,0.5583,0.8534,-0.1583,0.8534,0
0.4,0.5583,0.8602,-0.1583,0.8602,0
0.4,0.5583,0.8669,-0.1583,0.8669,0
0.4,0.5583,0.8736,-0.1583,0.8736,0
0.4,0.5583,0.8803,-0.1583,0.8803,0
0.4,0.5583,0.887,-0.1583,0.887,0
0.4,0.5583,0.8938,-0.1583,0.8938,0
0.4,0.5583,0.9005,-0.1583,0.9005,0
0.4,0.5583,0.9072,-0.1583,0.9072,0
0.4,0.5583,0.9139,-0.1583,0.9139,0
0.4,0.5583,0.9206,-0.1583,0.9206,0
0.4,0.5583,0.9274,-0.1583,0.9274,0
0.4,0.5583,0.9341,-0.1583,0.9341,0
0.41,0.5583,0.9408,-0.1483,0.9408,2
0.42,0.5583,0.9475,-0.1383,0.9475,2
0.43,0.5583,0.9542,-0.1283,0.9542,2
0.44,0.5583,0.961,-0.1183,0.961,2
0.45,0.5583,0.9677,-0.1083,0.9677,2
0.46,0.5583,0.9744,-0.0983,0.9744,2
0.47,0.5583,0.9811,-0.0883,0.9811,2
0.48,0.5583,0.9878,-0.0783,0.9878,2
0.49,0.5583,0.9946,-0.0683,0.9946,2
0.5,0.5583,1.0013,-0.0583,1.0013,2
0.51,0.5583,1.008,-0.0483,1.008,2
0.52,0.5583,1.0147,-0.0383,1.0147,2
0.53,0.5583,1.0214,-0.0283,1.0214,2
0.53,0.5583,1.0282,-0.0283,1.0282,0
0.53,0.9217,-0.03,-0.3917,-0.03,0
0.53,0.9217,-0.0233,-0.3917,-0.0233,0
0.53,0.9217,-0.0166,-0.3917,-0.0166,0
0.53,0.9217,-0.0098,-0.3917,-0.0098,0
0.53,0.9217,-0.0031,-0.3917,-0.0031,0
0.53,0.9217,0.0036,-0.3917,0.0036,0
0.53,0.9217,0.0103,-0.3917,0.0103,0
0.53,0.9217,0.017,-0.3917,0.017,0
0.53,0.9217,0.0238,-0.3917,0.0238,0
0.53,0.9217,0.0305,-0.3917,0.0305,0
0.53,0.9217,0.0372,-0.3917,0.0372,0
0.53,0.9217,0.0439,-0.3917,0.0439,0
0.53,0.9217,0.051,-0.3917,0.051,0
0.53,0.9217,0.0581,-0.3917,0.0581,0
0.53,0.9217,0.0652,-0.3917,0.0652,0
0.53,0.9217,0.0722,-0.3917,0.0722,0
0.53,0.9217,0.0793,-0.3917,0.0793,0
0.53,0.9217,0.0864,-0.3917,0.0864,0
0.53,0.9217,0.0935,-0.3917,0.0935,0
0.53,0.9217,0.1006,-0.3917,0.1006,0
0.53,0.9217,0.1076,-0.3917,0.1076,0
0.53,0.9217,0.1147,-0.3917,0.1147,0
0.53,0.9217,0.1218,-0.3917,0.1218,0
0.53,0.9217,0.1289,-0.3917,0.1289,0
0.53,0.9217,0.136,-0.3917,0.136,0
0.53,0.9217,0.143,-0.3917,0.143,0
0.53,0.9217,0.1501,-0.3917,0.1501,0
0.53,0.9217,0.1572,-0.3917,0.1572,0
0.54,0.9217,0.1643,-0.3817,0.1643,2
0.55,0.9217,0.1714,-0.3717,0.1714,2
0.56,0.9217,0.1784,-0.3617,0.1784,2
0.57,0.9217,0.1855,-0.3517,0.1855,2
0.57,0.9217,0.1926,-0.3517,0.1926,0
0.57,0.9217,0.1997,-0.3517,0.1997,0
0.57,0.9217,0.2068,-0.3517,0.2068,0
0.57,0.9217,0.2138,-0.3517,0.2138,0
0.57,0.9217,0.2209,-0.3517,0.2209,0
0.57,0.9217,0.228,-0.3517,0.228,0
0.57,0.9217,0.2351,-0.3517,0.2351,0
0.57,0.9217,0.2422,-0.3517,0.2422,0
0.57,0.9217,0.2492,-0.3517,0.2492,0
0.57,0.9217,0.2563,-0.3517,0.2563,0
0.57,0.9217,0.2634,-0.3517,0.2634,0
0.57,0.9217,0.2705,-0.3517,0.2705,0
0.57,0.9217,0.2776,-0.3517,0.2776,0
0.57,0.9217,0.2846,-0.3517,0.2846,0
0.57,0.9217,0.2917,-0.3517,0.2917,0
0.57,0.9217,0.2988,-0.3517,0.2988,0
0.57,0.9217,0.3059,-0.3517,0.3059,0
0.58,0.9217,0.313,-0.3417,0.313,2
0.59,0.9217,0.32,-0.3317,0.32,2
0.6,0.9217,0.3271,-0.3217,0.3271,2
0.61,0.9217,0.3342,-0.3117,0.3342,2
0.62,0.9217,0.3413,-0.3017,0.3413,2
0.63,0.9217,0.3484,-0.2917,0.3484,2
0.64,0.9217,0.3554,-0.2817,0.3554,2
0.64,0.9217,0.3625,-0.2817,0.3625,0
0.64,0.9217,0.3696,-0.2817,0.3696,0
0.64,0.9217,0.3767,-0.2817,0.3767,0
0.64,0.9217,0.3838,-0.2817,0.3838,0
0.64,0.9217,0.3908,-0.2817,0.3908,0
0.64,0.9217,0.3979,-0.2817,0.3979,0
0.64,0.9217,0.405,-0.2817,0.405,0
0.64,0.9217,0.4121,-0.2817,0.4121,0
0.64,0.9217,0.4192,-0.2817,0.4192,0
0.63,0.9217,0.4262,-0.2917,0.4262,1
0.62,0.9217,0.4333,-0.3017,0.4333,1
0.61,0.9217,0.4404,-0.3117,0.4404,1
0.6,0.9217,0.4475,-0.3217,0.4475,1
0.59,0.9217,0.4546,-0.3317,0.4546,1
0.58,0.9217,0.4616,-0.3417,0.4616,1
0.57,0.9217,0.4687,-0.3517,0.4687,1
0.56,0.9217,0.4762,-0.3617,0.4762,1
0.55,0.9217,0.4836,-0.3717,0.4836,1
0.54,0.9217,0.491,-0.3817,0.491,1
0.53,0.9217,0.4985,-0.3917,0.4985,1
0.53,0.9217,0.5059,-0.3917,0.5059,0
0.53,0.9217,0.5134,-0.3917,0.5134,0
0.53,0.9217,0.5208,-0.3917,0.5208,0
0.53,0.9217,0.5282,-0.3917,0.5282,0
0.53,0.9217,0.5357,-0.3917,0.5357,0
0.53,0.9217,0.5431,-0.3917,0.5431,0
0.53,0.9217,0.5506,-0.3917,0.5506,0
0.53,0.9217,0.558,-0.3917,0.558,0
0.53,0.9217,0.5654,-0.3917,0.5654,0
0.53,0.9217,0.5729,-0.3917,0.5729,0
0.53,0.9217,0.5803,-0.3917,0.5803,0
0.53,0.9217,0.5878,-0.3917,0.5878,0
0.53,0.9217,0.5952,-0.3917,0.5952,0
0.53,0.9217,0.6026,-0.3917,0.6026,0
0.53,0.9217,0.6101,-0.3917,0.6101,0
0.53,0.9217,0.6175,-0.3917,0.6175,0
0.53,0.9217,0.625,-0.3917,0.625,0
0.53,0.9217,0.6324,-0.3917,0.6324,0
0.53,0.9217,0.6398,-0.3917,0.6398,0
0.53,0.9217,0.6473,-0.3917,0.6473,0
0.53,0.9217,0.6547,-0.3917,0.6547,0
0.53,0.9217,0.6622,-0.3917,0.6622,0
0.53,0.9217,0.6696,-0.3917,0.6696,0
0.53,0.9217,0.677,-0.3917,0.677,0
0.53,0.9217,0.6845,-0.3917,0.6845,0
0.53,0.9217,0.6919,-0.3917,0.6919,0
0.53,0.9217,0.6994,-0.3917,0.6994,0
0.53,0.9217,0.7068,-0.3917,0.7068,0
0.53,0.9217,0.7142,-0.3917,0.7142,0
0.53,0.9217,0.7217,-0.3917,0.7217,0
0.53,0.9217,0.7291,-0.3917,0.7291,0
0.53,0.9217,0.7366,-0.3917,0.7366,0
0.53,0.9217,0.744,-0.3917,0.744,0
0.53,0.9217,0.7514,-0.3917,0.7514,0
0.53,0.9217,0.7589,-0.3917,0.7589,0
0.53,0.9217,0.7663,-0.3917,0.7663,0
0.53,0.9217,0.7738,-0.3917,0.7738,0
0.53,0.9217,0.7812,-0.3917,0.7812,0
0.53,0.9217,0.7886,-0.3917,0.7886,0
0.53,0.9217,0.7961,-0.3917,0.7961,0
0.53,0.9217,0.8035,-0.3917,0.8035,0
0.53,0.9217,0.811,-0.3917,0.811,0
0.53,0.9217,0.8184,-0.3917,0.8184,0
0.53,0.9217,0.8258,-0.3917,0.8258,0
0.53,0.9217,0.8333,-0.3917,0.8333,0
0.53,0.9217,0.8407,-0.3917,0.8407,0
0.53,0.9217,0.8482,-0.3917,0.8482,0
0.53,0.9217,0.8556,-0.3917,0.8556,0
0.53,0.9217,0.863,-0.3917,0.863,0
0.53,0.9217,0.8705,-0.3917,0.8705,0
0.53,0.9217,0.8779,-0.3917,0.8779,0
0.53,0.9217,0.8854,-0.3917,0.8854,0
0.53,0.9217,0.8928,-0.3917,0.8928,0
0.53,0.9217,0.9002,-0.3917,0.9002,0
0.53,0.9217,0.9077,-0.3917,0.9077,0
0.53,0.9217,0.9151,-0.3917,0.9151,0
0.53,0.9217,0.9229,-0.3917,0.9229,0
0.53,0.9217,0.9307,-0.3917,0.9307,0
0.53,0.9217,0.9385,-0.3917,0.9385,0
0.53,0.9217,0.9463,-0.3917,0.9463,0
0.53,0.9217,0.9541,-0.3917,0.9541,0
0.53,0.9217,0.9619,-0.3917,0.9619,0
0.53,0.9217,0.9697,-0.3917,0.9697,0
0.53,0.9217,0.9775,-0.3917,0.9775,0
0.53,0.9217,0.9853,-0.3917,0.9853,0
0.53,0.9217,0.9931,-0.3917,0.9931,0
0.53,0.9217,1.0009,-0.3917,1.0009,0
0.53,0.9217,1.0087,-0.3917,1.0087,0
0.53,0.9217,1.0165,-0.3917,1.0165,0
0.53,0.9217,1.0243,-0.3917,1.0243,0
0.53,0.3533,-0.03,0.1767,-0.03,0
0.53,0.3533,-0.0222,0.1767,-0.0222,0
0.53,0.3533,-0.0144,0.1767,-0.0144,0
0.53,0.3533,-0.0066,0.1767,-0.0066,0
0.53,0.3533,0.0012,0.1767,0.0012,0
0.53,0.3533,0.009,0.1767,0.009,0
0.53,0.3533,0.0168,0.1767,0.0168,0
0.53,0.3533,0.0246,0.1767,0.0246,0
0.53,0.3533,0.0324,0.1767,0.0324,0
0.53,0.3533,0.0402,0.1767,0.0402,0
0.53,0.3533,0.048,0.1767,0.048,0
0.53,0.3533,0.0558,0.1767,0.0558,0
0.53,0.3533,0.0636,0.1767,0.0636,0
0.53,0.3533,0.0714,0.1767,0.0714,0
0.53,0.3533,0.0792,0.1767,0.0792,0
0.53,0.3533,0.087,0.1767,0.087,0
0.53,0.3533,0.0948,0.1767,0.0948,0
0.53,0.3533,0.1026,0.1767,0.1026,0
0.53,0.3533,0.1104,0.1767,0.1104,0
0.53,0.3533,0.1182,0.1767,0.1182,0
0.53,0.3533,0.126,0.1767,0.126,0
0.53,0.3533,0.1338,0.1767,0.1338,0
0.53,0.3533,0.1416,0.1767,0.1416,0
0.53,0.3533,0.1494,0.1767,0.1494,0
0.53,0.3533,0.1572,0.1767,0.1572,0
0.53,0.3533,0.165,0.1767,0.165,0
0.53,0.3533,0.1728,0.1767,0.1728,0
0.53,0.3533,0.1806,0.1767,0.1806,0
0.53,0.3533,0.1884,0.1767,0.1884,0
0.53,0.3533,0.1962,0.1767,0.1962,0
0.53,0.3533,0.204,0.1767,0.204,0
0.53,0.3533,0.2118,0.1767,0.2118,0
0.53,0.3533,0.2196,0.1767,0.2196,0
0.53,0.3533,0.2274,0.1767,0.2274,0
0.53,0.3533,0.2352,0.1767,0.2352,0
0.53,0.3533,0.243,0.1767,0.243,0
0.53,0.3533,0.2508,0.1767,0.2508,0
0.53,0.3533,0.2586,0.1767,0.2586,0
0.53,0.3533,0.2664,0.1767,0.2664,0
0.53,0.3533,0.2742,0.1767,0.2742,0
0.53,0.3533,0.282,0.1767,0.282,0
0.53,0.3533,0.2898,0.1767,0.2898,0
0.53,0.3533,0.2976,0.1767,0.2976,0
0.53,0.3533,0.3054,0.1767,0.3054,0
0.54,0.3533,0.3132,0.1867,0.3132,2
0.55,0.3533,0.321,0.1967,0.321,2
0.56,0.3533,0.3292,0.2067,0.3292,2
0.57,0.3533,0.3373,0.2167,0.3373,2
0.58,0.3533,0.3455,0.2267,0.3455,2
0.59,0.3533,0.3536,0.2367,0.3536,2
0.6,0.3533,0.3618,0.2467,0.3618,2
0.61,0.3533,0.37,0.2567,0.37,2
0.62,0.3533,0.3781,0.2667,0.3781,2
0.63,0.3533,0.3863,0.2767,0.3863,2
0.64,0.3533,0.3944,0.2867,0.3944,2
0.64,0.3533,0.4026,0.2867,0.4026,0
0.64,0.3533,0.4108,0.2867,0.4108,0
0.64,0.3533,0.4189,0.2867,0.4189,0
0.64,0.3533,0.4271,0.2867,0.4271,0
0.64,0.3533,0.4352,0.2867,0.4352,0
0.64,0.3533,0.4434,0.2867,0.4434,0
0.64,0.3533,0.4516,0.2867,0.4516,0
0.64,0.3533,0.4597,0.2867,0.4597,0
0.64,0.3533,0.4679,0.2867,0.4679,0
0.64,0.3533,0.476,0.2867,0.476,0
0.64,0.3533,0.4842,0.2867,0.4842,0
0.64,0.3533,0.4924,0.2867,0.4924,0
0.64,0.3533,0.5005,0.2867,0.5005,0
0.64,0.3533,0.5087,0.2867,0.5087,0
0.64,0.3533,0.5168,0.2867,0.5168,0
0.64,0.3533,0.525,0.2867,0.525,0
0.64,0.3533,0.5332,0.2867,0.5332,0
0.64,0.3533,0.5413,0.2867,0.5413,0
0.64,0.3533,0.5495,0.2867,0.5495,0
0.64,0.3533,0.5576,0.2867,0.5576,0
0.64,0.3533,0.5658,0.2867,0.5658,0
0.64,0.3533,0.574,0.2867,0.574,0
0.64,0.3533,0.5821,0.2867,0.5821,0
0.64,0.3533,0.5903,0.2867,0.5903,0
0.64,0.3533,0.5984,0.2867,0.5984,0
0.64,0.3533,0.6066,0.2867,0.6066,0
0.64,0.3533,0.6148,0.2867,0.6148,0
0.64,0.3533,0.6229,0.2867,0.6229,0
0.64,0.3533,0.6311,0.2867,0.6311,0
0.64,0.3533,0.6392,0.2867,0.6392,0
0.64,0.3533,0.6474,0.2867,0.6474,0
0.64,0.3533,0.6556,0.2867,0.6556,0
0.64,0.3533,0.6637,0.2867,0.6637,0
0.64,0.3533,0.6719,0.2867,0.6719,0
0.64,0.3533,0.68,0.2867,0.68,0
0.64,0.3533,0.6882,0.2867,0.6882,0
0.64,0.3533,0.6964,0.2867,0.6964,0
0.64,0.3533,0.7045,0.2867,0.7045,0
0.64,0.3533,0.7127,0.2867,0.7127,0
0.64,0.3533,0.7208,0.2867,0.7208,0
0.64,0.3533,0.729,0.2867,0.729,0
0.64,0.3533,0.7372,0.2867,0.7372,0
0.64,0.3533,0.7453,0.2867,0.7453,0
0.64,0.3533,0.7535,0.2867,0.7535,0
0.64,0.3533,0.7616,0.2867,0.7616,0
0.64,0.3533,0.7698,0.2867,0.7698,0
0.64,0.3533,0.778,0.2867,0.778,0
0.64,0.3533,0.7861,0.2867,0.7861,0
0.64,0.3533,0.7943,0.2867,0.7943,0
0.64,0.3533,0.8024,0.2867,0.8024,0
0.64,0.3533,0.8106,0.2867,0.8106,0
0.64,0.3533,0.8191,0.2867,0.8191,0
0.64,0.3533,0.8276,0.2867,0.8276,0
0.64,0.3533,0.8362,0.2867,0.8362,0
0.64,0.3533,0.8447,0.2867,0.8447,0
0.64,0.3533,0.8532,0.2867,0.8532,0
0.64,0.3533,0.8617,0.2867,0.8617,0
0.64,0.3533,0.8702,0.2867,0.8702,0
0.64,0.3533,0.8788,0.2867,0.8788,0
0.64,0.3533,0.8873,0.2867,0.8873,0
0.64,0.3533,0.8958,0.2867,0.8958,0
0.64,0.3533,0.9043,0.2867,0.9043,0
0.64,0.3533,0.9128,0.2867,0.9128,0
0.64,0.3533,0.9214,0.2867,0.9214,0
0.64,0.3533,0.9299,0.2867,0.9299,0
0.64,0.3533,0.9384,0.2867,0.9384,0
0.64,0.3533,0.9469,0.2867,0.9469,0
0.64,0.3533,0.9554,0.2867,0.9554,0
0.64,0.3533,0.964,0.2867,0.964,0
0.64,0.3533,0.9725,0.2867,0.9725,0
0.64,0.3533,0.981,0.2867,0.981,0
0.64,0.3533,0.9895,0.2867,0.9895,0
0.64,0.3533,0.998,0.2867,0.998,0
0.64,0.3533,1.0066,0.2867,1.0066,0
0.64,0.3533,1.0151,0.2867,1.0151,0
0.64,0.3533,1.0236,0.2867,1.0236,0
0.64,0.4217,-0.03,0.2183,-0.03,0
0.64,0.4217,-0.0215,0.2183,-0.0215,0
0.64,0.4217,-0.013,0.2183,-0.013,0
0.64,0.4217,-0.0044,0.2183,-0.0044,0
0.64,0.4217,0.0041,0.2183,0.0041,0
0.64,0.4217,0.0126,0.2183,0.0126,0
0.64,0.4217,0.0211,0.2183,0.0211,0
0.64,0.4217,0.0296,0.2183,0.0296,0
0.64,0.4217,0.0382,0.2183,0.0382,0
0.64,0.4217,0.0467,0.2183,0.0467,0
0.64,0.4217,0.0552,0.2183,0.0552,0
0.64,0.4217,0.0637,0.2183,0.0637,0
0.64,0.4217,0.0722,0.2183,0.0722,0
0.64,0.4217,0.0808,0.2183,0.0808,0
0.64,0.4217,0.0893,0.2183,0.0893,0
0.64,0.4217,0.0978,0.2183,0.0978,0
0.64,0.4217,0.1063,0.2183,0.1063,0
0.64,0.4217,0.1148,0.2183,0.1148,0
0.64,0.4217,0.1234,0.2183,0.1234,0
0.64,0.4217,0.1319,0.2183,0.1319,0
0.64,0.4217,0.1404,0.2183,0.1404,0
0.64,0.4217,0.1489,0.2183,0.1489,0
